transaction_id,visit_id,user_id,order_id,purchase_date,payment_method,Total_amount
TX1697,V5626,U1650,ORD1697,19-04-2025 08:11,COD,203.13
TX1698,V5627,U1650,ORD1698,04-03-2025 14:09,wallet,572.36
TX1699,V5643,U1652,ORD1699,29-04-2025 19:44,credit_card,33.57
TX1700,V5644,U1652,ORD1700,24-04-2025 09:23,paypal,470.04
TX1701,V5646,U1652,ORD1701,12-05-2025 08:16,wallet,10.01
TX1702,V5647,U1652,ORD1702,31-05-2025 12:05,credit_card,334.27
TX1703,V5649,U1652,ORD1703,04-03-2025 08:52,paypal,455.25
TX1704,V5650,U1652,ORD1704,04-03-2025 03:40,credit_card,179.26
TX1705,V5651,U1652,ORD1705,20-04-2025 05:27,COD,188.74
TX1706,V5664,U1655,ORD1706,03-05-2025 14:05,COD,311.99
TX1707,V5667,U1655,ORD1707,12-04-2025 16:05,credit_card,309.48
TX1708,V5669,U1656,ORD1708,21-03-2025 02:50,credit_card,145.08
TX1709,V5670,U1656,ORD1709,19-03-2025 10:01,credit_card,199.62
TX1710,V5671,U1656,ORD1710,07-05-2025 19:57,paypal,245.97
TX1711,V5674,U1656,ORD1711,12-03-2025 07:45,COD,43.86
TX1712,V5701,U1660,ORD1712,19-05-2025 08:12,wallet,325.35
TX1713,V5706,U1660,ORD1713,06-04-2025 15:01,wallet,374.58
TX1714,V5708,U1660,ORD1714,02-04-2025 11:43,paypal,370.81
TX1715,V5709,U1660,ORD1715,02-03-2025 04:26,wallet,266.77
TX1716,V5710,U1660,ORD1716,07-05-2025 06:50,COD,185.49
TX1717,V5721,U1662,ORD1717,10-05-2025 08:01,wallet,849.1
TX1718,V5723,U1662,ORD1718,23-05-2025 17:44,wallet,128.28
TX1719,V5724,U1662,ORD1719,09-03-2025 13:21,wallet,77.55
TX1720,V5733,U1664,ORD1720,29-03-2025 04:26,credit_card,371.17
TX1721,V5740,U1664,ORD1721,04-03-2025 13:33,credit_card,7.51
TX1722,V5767,U1668,ORD1722,04-03-2025 01:14,paypal,34.38
TX1723,V5769,U1668,ORD1723,02-03-2025 22:13,wallet,374.85
TX1724,V5771,U1668,ORD1724,23-05-2025 18:10,COD,102.86
TX1725,V5773,U1668,ORD1725,24-03-2025 01:24,COD,587.92
TX1726,V5786,U1670,ORD1726,07-05-2025 08:58,wallet,334.75
TX1727,V5789,U1670,ORD1727,09-05-2025 06:00,credit_card,388.83
TX1728,V5790,U1670,ORD1728,29-05-2025 20:04,paypal,549.09
TX1729,V5791,U1670,ORD1729,27-04-2025 19:32,COD,223.54
TX1730,V5792,U1670,ORD1730,13-03-2025 06:23,COD,129.85
TX1731,V5793,U1670,ORD1731,01-04-2025 14:05,COD,300.2
TX1732,V5840,U1677,ORD1732,08-05-2025 03:06,credit_card,51.05
TX1733,V5842,U1677,ORD1733,02-05-2025 23:50,credit_card,210.26
TX1734,V5843,U1677,ORD1734,16-03-2025 05:12,wallet,439.17
TX1735,V5845,U1678,ORD1735,13-05-2025 23:02,paypal,611.79
TX1736,V5846,U1678,ORD1736,25-03-2025 06:33,COD,140.8
TX1737,V5847,U1678,ORD1737,28-05-2025 07:23,wallet,270.98
TX1738,V5849,U1678,ORD1738,04-03-2025 21:36,wallet,462
TX1739,V5850,U1678,ORD1739,05-05-2025 14:18,paypal,1158.51
TX1740,V5851,U1678,ORD1740,14-04-2025 10:43,credit_card,583.7
TX1741,V5905,U1687,ORD1741,04-03-2025 01:40,COD,720.55
TX1742,V5907,U1687,ORD1742,02-04-2025 18:24,paypal,10.23
TX1743,V5917,U1689,ORD1743,12-03-2025 08:53,wallet,228.88
TX1744,V5921,U1689,ORD1744,23-03-2025 06:56,wallet,326.7
TX1745,V5922,U1689,ORD1745,19-04-2025 08:24,wallet,246.43
TX1746,V5924,U1689,ORD1746,16-05-2025 07:28,credit_card,486.59
TX1747,V5945,U1692,ORD1747,10-04-2025 14:06,paypal,51.4
TX1748,V5946,U1692,ORD1748,23-03-2025 08:13,wallet,405.92
TX1749,V5970,U1695,ORD1749,09-05-2025 05:23,COD,1367.95
TX1750,V5978,U1697,ORD1750,30-05-2025 14:36,COD,223.43
TX1751,V5979,U1697,ORD1751,16-03-2025 18:50,credit_card,1244.97
TX1752,V5980,U1697,ORD1752,06-05-2025 23:39,wallet,66.84
TX1753,V5981,U1697,ORD1753,20-04-2025 21:06,paypal,940.96
TX1754,V5982,U1697,ORD1754,02-05-2025 08:32,wallet,138.62
TX1755,V6066,U1708,ORD1755,29-04-2025 02:54,credit_card,648.84
TX1756,V6067,U1708,ORD1756,20-05-2025 23:15,wallet,902.12
TX1757,V6089,U1713,ORD1757,17-03-2025 15:34,COD,139.65
TX1758,V6090,U1713,ORD1758,26-05-2025 13:18,paypal,225.5
TX1759,V6098,U1714,ORD1759,31-03-2025 19:52,paypal,1493.67
TX1760,V6099,U1714,ORD1760,18-04-2025 20:08,wallet,57
TX1761,V6100,U1714,ORD1761,21-05-2025 09:22,COD,179.01
TX1762,V6101,U1714,ORD1762,23-05-2025 00:21,credit_card,271.35
TX1763,V6108,U1716,ORD1763,02-05-2025 18:26,COD,119.18
TX1764,V6110,U1716,ORD1764,20-05-2025 06:21,wallet,271.56
TX1765,V6113,U1716,ORD1765,13-05-2025 05:12,COD,69.12
TX1766,V6114,U1716,ORD1766,24-04-2025 06:51,wallet,373.92
TX1767,V6118,U1717,ORD1767,28-04-2025 11:55,COD,114.57
TX1768,V6120,U1717,ORD1768,28-03-2025 15:13,wallet,270.88
TX1769,V6124,U1717,ORD1769,19-05-2025 11:34,credit_card,1035.1
TX1770,V6147,U1721,ORD1770,16-03-2025 06:47,wallet,75.66
TX1771,V6148,U1721,ORD1771,04-05-2025 00:26,COD,89.81
TX1772,V6149,U1721,ORD1772,26-04-2025 11:13,wallet,93.72
TX1773,V6151,U1721,ORD1773,24-05-2025 14:49,paypal,469.69
TX1774,V6199,U1731,ORD1774,27-04-2025 01:00,paypal,87.2
TX1775,V6200,U1731,ORD1775,22-03-2025 07:24,COD,95.69
TX1776,V6205,U1731,ORD1776,16-03-2025 23:41,wallet,862.72
TX1777,V6215,U1734,ORD1777,16-05-2025 13:26,credit_card,115.49
TX1778,V6216,U1734,ORD1778,26-04-2025 06:13,paypal,409.9
TX1779,V6217,U1734,ORD1779,24-05-2025 19:24,wallet,256.3
TX1780,V6218,U1734,ORD1780,03-04-2025 02:54,COD,167.07
TX1781,V6221,U1734,ORD1781,04-05-2025 00:30,paypal,79.4
TX1782,V6222,U1734,ORD1782,20-04-2025 00:10,wallet,81.13
TX1783,V6223,U1734,ORD1783,21-05-2025 15:38,paypal,650.46
TX1784,V6224,U1734,ORD1784,26-04-2025 02:03,COD,99.99
TX1785,V6225,U1734,ORD1785,17-04-2025 19:52,credit_card,540.65
TX1786,V6226,U1734,ORD1786,05-04-2025 15:27,wallet,284.58
TX1787,V6227,U1734,ORD1787,30-04-2025 02:09,credit_card,359.23
TX1788,V6242,U1737,ORD1788,30-03-2025 23:30,COD,810.02
TX1789,V6243,U1737,ORD1789,20-05-2025 18:43,credit_card,331.83
TX1790,V6244,U1737,ORD1790,09-04-2025 06:45,wallet,471.72
TX1791,V6262,U1740,ORD1791,20-03-2025 23:13,paypal,610.2
TX1792,V6264,U1740,ORD1792,07-03-2025 22:23,wallet,149.52
TX1793,V6268,U1741,ORD1793,13-05-2025 20:44,credit_card,419.24
TX1794,V6271,U1741,ORD1794,19-04-2025 17:04,credit_card,294.99
TX1795,V6321,U1749,ORD1795,04-03-2025 08:42,wallet,76.38
TX1796,V6322,U1749,ORD1796,10-05-2025 07:19,wallet,169.58
TX1797,V6340,U1753,ORD1797,29-05-2025 22:20,COD,251.93
TX1798,V6344,U1753,ORD1798,23-04-2025 16:52,credit_card,100.75
TX1799,V6345,U1753,ORD1799,25-05-2025 09:50,paypal,361.32
TX1800,V6347,U1753,ORD1800,27-05-2025 22:47,wallet,239.29
TX1801,V6348,U1753,ORD1801,02-04-2025 09:59,credit_card,1008.17
TX1802,V6385,U1761,ORD1802,14-05-2025 07:54,paypal,221.14
TX1803,V6398,U1764,ORD1803,17-05-2025 08:37,paypal,143.32
TX1804,V6399,U1764,ORD1804,30-05-2025 08:43,COD,36.34
TX1805,V6400,U1764,ORD1805,14-05-2025 05:13,COD,326.87
TX1806,V6401,U1764,ORD1806,18-05-2025 21:22,credit_card,1406.19
TX1807,V6402,U1764,ORD1807,24-04-2025 03:16,wallet,254.43
TX1808,V6404,U1764,ORD1808,06-05-2025 20:47,COD,167.56
TX1809,V6416,U1767,ORD1809,06-05-2025 09:34,COD,223.14
TX1810,V6417,U1767,ORD1810,27-03-2025 16:22,paypal,314.1
TX1811,V6418,U1767,ORD1811,26-03-2025 22:23,credit_card,367.93
TX1812,V6419,U1767,ORD1812,24-04-2025 01:49,paypal,43.86
TX1813,V6422,U1767,ORD1813,30-04-2025 14:19,paypal,28.42
TX1814,V6423,U1767,ORD1814,07-04-2025 02:48,COD,1145.76
TX1815,V6424,U1767,ORD1815,05-05-2025 12:07,wallet,32
TX1816,V6426,U1767,ORD1816,19-05-2025 02:02,credit_card,614.01
TX1817,V6522,U1783,ORD1817,18-05-2025 03:49,COD,939.45
TX1818,V6552,U1787,ORD1818,16-05-2025 08:23,paypal,143.86
TX1819,V6553,U1787,ORD1819,27-05-2025 19:51,credit_card,412.62
TX1820,V6555,U1787,ORD1820,02-03-2025 16:08,COD,162.34
TX1821,V6560,U1787,ORD1821,13-05-2025 10:58,wallet,949.98
TX1822,V6575,U1789,ORD1822,22-05-2025 00:43,wallet,658.17
TX1823,V6578,U1789,ORD1823,13-03-2025 10:07,wallet,618.06
TX1824,V6626,U1796,ORD1824,17-03-2025 18:32,wallet,74.61
TX1825,V6627,U1797,ORD1825,30-05-2025 01:22,wallet,117.14
TX1826,V6629,U1797,ORD1826,12-03-2025 17:16,paypal,1127.7
TX1827,V6632,U1798,ORD1827,11-03-2025 00:38,credit_card,1191.78
TX1828,V6633,U1798,ORD1828,24-04-2025 04:38,credit_card,75.73
TX1829,V6636,U1798,ORD1829,29-04-2025 09:21,paypal,8.71
TX1830,V6639,U1798,ORD1830,18-05-2025 12:47,COD,287.97
TX1831,V6641,U1798,ORD1831,22-05-2025 09:52,credit_card,403.19
TX1832,V6644,U1799,ORD1832,27-04-2025 00:54,COD,269.91
TX1833,V6645,U1799,ORD1833,11-05-2025 06:53,credit_card,973.31
TX1834,V6647,U1799,ORD1834,21-05-2025 19:27,COD,1049.31
TX1835,V6649,U1800,ORD1835,13-03-2025 05:25,wallet,364.87
TX1836,V6650,U1800,ORD1836,09-05-2025 19:51,COD,344.16
TX1837,V6652,U1800,ORD1837,13-04-2025 20:32,paypal,51.89
TX1838,V6653,U1800,ORD1838,12-04-2025 01:15,credit_card,100.23
TX1839,V6655,U1800,ORD1839,24-05-2025 10:26,paypal,143.42
TX1840,V6664,U1802,ORD1840,28-03-2025 12:22,paypal,1155.24
TX1841,V6716,U1810,ORD1841,13-03-2025 01:50,wallet,650.73
TX1842,V6718,U1810,ORD1842,15-05-2025 16:06,COD,153.76
TX1843,V6721,U1811,ORD1843,06-05-2025 04:32,COD,184.02
TX1844,V6726,U1811,ORD1844,07-05-2025 18:03,paypal,1297.68
TX1845,V6760,U1816,ORD1845,11-05-2025 00:54,paypal,188.11
TX1846,V6761,U1816,ORD1846,19-05-2025 13:45,paypal,1013.05
TX1847,V6762,U1816,ORD1847,11-03-2025 03:18,COD,455.25
TX1848,V6764,U1816,ORD1848,29-05-2025 23:38,credit_card,195.87
TX1849,V6806,U1822,ORD1849,29-05-2025 06:21,paypal,225.39
TX1850,V6807,U1822,ORD1850,12-03-2025 02:39,paypal,119.43
TX1851,V6808,U1822,ORD1851,28-04-2025 06:35,wallet,25.61
TX1852,V6809,U1822,ORD1852,09-04-2025 22:23,paypal,287.2
TX1853,V6810,U1822,ORD1853,20-05-2025 18:28,credit_card,391.85
TX1854,V6811,U1822,ORD1854,24-05-2025 07:19,wallet,340.75
TX1855,V6813,U1823,ORD1855,12-04-2025 16:40,paypal,72.35
TX1856,V6814,U1823,ORD1856,13-05-2025 17:26,COD,1397.49
TX1857,V6815,U1824,ORD1857,31-03-2025 06:04,credit_card,65.93
TX1858,V6817,U1824,ORD1858,11-03-2025 04:16,wallet,202.69
TX1859,V6818,U1824,ORD1859,03-05-2025 21:42,credit_card,61.15
TX1860,V6830,U1826,ORD1860,06-04-2025 18:32,paypal,673.13
TX1861,V6832,U1826,ORD1861,13-03-2025 06:22,paypal,1163.26
TX1862,V6835,U1826,ORD1862,15-05-2025 06:02,credit_card,156.68
TX1863,V6837,U1826,ORD1863,17-04-2025 22:02,paypal,330.34
TX1864,V6839,U1826,ORD1864,01-04-2025 23:46,wallet,890.12
TX1865,V6842,U1827,ORD1865,12-03-2025 00:16,wallet,122.92
TX1866,V6843,U1827,ORD1866,17-03-2025 12:23,credit_card,93.23
TX1867,V6844,U1827,ORD1867,24-05-2025 17:11,wallet,1119.81
TX1868,V6845,U1827,ORD1868,18-04-2025 19:20,credit_card,330.65
TX1869,V6847,U1827,ORD1869,15-03-2025 23:19,wallet,386.89
TX1870,V6852,U1829,ORD1870,23-03-2025 17:36,credit_card,407.74
TX1871,V6853,U1829,ORD1871,15-05-2025 03:11,COD,6.09
TX1872,V6854,U1829,ORD1872,26-03-2025 12:15,credit_card,151.92
TX1873,V6855,U1829,ORD1873,01-04-2025 01:44,paypal,322.69
TX1874,V6856,U1829,ORD1874,04-04-2025 02:17,credit_card,274.58
TX1875,V6859,U1829,ORD1875,25-04-2025 06:16,wallet,53.52
TX1876,V6860,U1829,ORD1876,11-04-2025 04:17,paypal,840.49
TX1877,V6901,U1836,ORD1877,30-04-2025 00:43,wallet,1051.93
TX1878,V6903,U1836,ORD1878,22-04-2025 08:14,COD,121.62
TX1879,V6907,U1836,ORD1879,30-05-2025 05:15,paypal,1235.21
TX1880,V6908,U1836,ORD1880,11-05-2025 12:01,paypal,53.48
TX1881,V6910,U1837,ORD1881,18-03-2025 10:42,wallet,722.43
TX1882,V6911,U1837,ORD1882,09-05-2025 15:15,COD,187.44
TX1883,V6913,U1837,ORD1883,01-04-2025 05:16,wallet,349.54
TX1884,V6914,U1837,ORD1884,18-03-2025 10:37,paypal,227.49
TX1885,V6953,U1845,ORD1885,26-05-2025 01:21,COD,443.29
TX1886,V6954,U1845,ORD1886,05-05-2025 19:42,wallet,17.19
TX1887,V6955,U1845,ORD1887,16-04-2025 14:07,COD,28.6
TX1888,V6956,U1845,ORD1888,18-03-2025 20:41,COD,384.07
TX1889,V6957,U1845,ORD1889,17-05-2025 20:22,wallet,7.51
TX1890,V6958,U1845,ORD1890,23-03-2025 11:20,COD,195.06
TX1891,V6975,U1849,ORD1891,16-04-2025 12:36,wallet,676.55
TX1892,V6977,U1849,ORD1892,21-04-2025 12:18,wallet,1816.26
TX1893,V6978,U1849,ORD1893,23-04-2025 08:35,paypal,1044.38
TX1894,V6980,U1849,ORD1894,22-05-2025 13:26,COD,47.13
TX1895,V6981,U1849,ORD1895,17-03-2025 19:04,wallet,971.9
TX1896,V7054,U1859,ORD1896,03-03-2025 13:01,COD,507.72
TX1897,V7094,U1865,ORD1897,14-05-2025 03:13,wallet,1199.98
TX1898,V7096,U1866,ORD1898,07-03-2025 08:16,credit_card,174.76
TX1899,V7098,U1866,ORD1899,19-03-2025 12:46,COD,119.68
TX1900,V7101,U1866,ORD1900,24-03-2025 15:31,paypal,856.33
TX1901,V7103,U1866,ORD1901,26-05-2025 12:51,paypal,298.87
TX1902,V7104,U1866,ORD1902,19-03-2025 02:42,paypal,153.42
TX1903,V7106,U1867,ORD1903,13-04-2025 01:20,credit_card,87.14
TX1904,V7107,U1867,ORD1904,11-03-2025 11:20,COD,155.53
TX1905,V7108,U1867,ORD1905,05-04-2025 07:34,wallet,1655.1
TX1906,V7109,U1867,ORD1906,05-04-2025 17:16,COD,19.66
TX1907,V7112,U1868,ORD1907,22-05-2025 12:52,paypal,745.12
TX1908,V7113,U1868,ORD1908,07-05-2025 15:55,paypal,163.4
TX1909,V7116,U1868,ORD1909,08-04-2025 23:42,wallet,105.66
TX1910,V7182,U1879,ORD1910,16-05-2025 17:29,paypal,59.39
TX1911,V7183,U1879,ORD1911,09-03-2025 23:38,COD,418.87
TX1912,V7185,U1879,ORD1912,14-03-2025 19:37,paypal,50.08
TX1913,V7214,U1883,ORD1913,09-04-2025 15:47,wallet,142.76
TX1914,V7215,U1883,ORD1914,03-04-2025 07:13,wallet,1143.78
TX1915,V7216,U1883,ORD1915,29-03-2025 08:53,paypal,542.92
TX1916,V7217,U1883,ORD1916,06-05-2025 15:16,paypal,31.46
TX1917,V7219,U1884,ORD1917,29-04-2025 10:58,credit_card,179.73
TX1918,V7220,U1884,ORD1918,22-04-2025 11:34,wallet,132.69
TX1919,V7222,U1884,ORD1919,06-05-2025 10:55,COD,249.17
TX1920,V7223,U1884,ORD1920,27-04-2025 08:28,wallet,341.03
TX1921,V7225,U1884,ORD1921,30-04-2025 02:57,COD,142.76
TX1922,V7227,U1884,ORD1922,06-04-2025 03:08,wallet,736.41
TX1923,V7281,U1892,ORD1923,28-04-2025 09:09,credit_card,659.16
TX1924,V7282,U1893,ORD1924,20-03-2025 20:28,COD,21.23
TX1925,V7283,U1893,ORD1925,19-05-2025 21:02,wallet,197.58
TX1926,V7287,U1893,ORD1926,28-03-2025 12:26,wallet,365.04
TX1927,V7288,U1893,ORD1927,12-03-2025 22:14,wallet,535.81
TX1928,V7289,U1894,ORD1928,18-04-2025 22:54,wallet,520.85
TX1929,V7291,U1894,ORD1929,28-05-2025 07:54,wallet,55.16
TX1930,V7292,U1894,ORD1930,08-05-2025 15:23,credit_card,1017.06
TX1931,V7300,U1896,ORD1931,03-03-2025 21:49,credit_card,483.75
TX1932,V7301,U1896,ORD1932,02-04-2025 20:26,paypal,155.22
TX1933,V7307,U1896,ORD1933,25-03-2025 18:20,paypal,295.78
TX1934,V7308,U1896,ORD1934,09-03-2025 20:50,wallet,441.63
TX1935,V7330,U1899,ORD1935,03-05-2025 07:42,paypal,1369.38
TX1936,V7331,U1899,ORD1936,30-03-2025 09:40,paypal,345.75
TX1937,V7332,U1899,ORD1937,09-04-2025 22:47,wallet,221.03
TX1938,V7333,U1899,ORD1938,20-03-2025 05:35,credit_card,89.32
TX1939,V7334,U1900,ORD1939,14-05-2025 05:05,COD,167.35
TX1940,V7335,U1900,ORD1940,11-05-2025 01:26,wallet,874.22
TX1941,V7338,U1901,ORD1941,29-05-2025 19:55,credit_card,313.8
TX1942,V7343,U1902,ORD1942,22-04-2025 22:19,wallet,77.65
TX1943,V7349,U1902,ORD1943,31-05-2025 20:49,credit_card,135.93
TX1944,V7362,U1904,ORD1944,28-03-2025 23:15,credit_card,243.39
TX1945,V7363,U1904,ORD1945,15-04-2025 07:33,credit_card,481.33
TX1946,V7364,U1904,ORD1946,17-05-2025 16:26,paypal,202.49
TX1947,V7365,U1904,ORD1947,02-04-2025 09:21,wallet,34.64
TX1948,V7386,U1907,ORD1948,05-05-2025 20:10,wallet,450.34
TX1949,V7425,U1914,ORD1949,01-05-2025 19:38,credit_card,137.77
TX1950,V7426,U1914,ORD1950,04-05-2025 16:46,credit_card,389.02
TX1951,V7427,U1914,ORD1951,08-05-2025 06:27,COD,884.49
TX1952,V7429,U1914,ORD1952,02-04-2025 14:28,paypal,909.18
TX1953,V7437,U1916,ORD1953,31-05-2025 08:52,paypal,1487.9
TX1954,V7440,U1917,ORD1954,23-04-2025 15:12,paypal,38.18
TX1955,V7441,U1917,ORD1955,03-04-2025 12:24,credit_card,408.04
TX1956,V7442,U1918,ORD1956,15-04-2025 17:14,wallet,584.85
TX1957,V7443,U1918,ORD1957,19-03-2025 00:25,credit_card,403.28
TX1958,V7445,U1918,ORD1958,07-04-2025 20:16,credit_card,303.75
TX1959,V7470,U1922,ORD1959,19-03-2025 10:16,paypal,310.77
TX1960,V7472,U1922,ORD1960,30-05-2025 10:59,COD,48.52
TX1961,V7473,U1922,ORD1961,02-04-2025 17:00,wallet,10.04
TX1962,V7474,U1922,ORD1962,30-03-2025 02:41,COD,129.89
TX1963,V7475,U1922,ORD1963,27-05-2025 14:12,credit_card,185.52
TX1964,V7477,U1922,ORD1964,15-04-2025 05:37,credit_card,176.37
TX1965,V7483,U1924,ORD1965,12-03-2025 09:00,COD,113.68
TX1966,V7484,U1924,ORD1966,29-04-2025 17:26,credit_card,232.89
TX1967,V7486,U1925,ORD1967,30-05-2025 16:07,credit_card,125.87
TX1968,V7487,U1925,ORD1968,17-03-2025 16:07,COD,62.16
TX1969,V7488,U1925,ORD1969,16-04-2025 04:01,paypal,251.71
TX1970,V7491,U1925,ORD1970,07-05-2025 07:13,wallet,45.09
TX1971,V7492,U1925,ORD1971,09-04-2025 11:51,wallet,1080.11
TX1972,V7553,U1935,ORD1972,14-03-2025 08:33,wallet,160.56
TX1973,V7555,U1936,ORD1973,24-05-2025 13:57,credit_card,422.43
TX1974,V7558,U1936,ORD1974,23-05-2025 03:47,paypal,120.02
TX1975,V7570,U1938,ORD1975,19-04-2025 12:38,paypal,296.23
TX1976,V7571,U1938,ORD1976,21-04-2025 00:27,wallet,152.55
TX1977,V7572,U1938,ORD1977,07-04-2025 03:45,COD,238.62
TX1978,V7574,U1938,ORD1978,04-05-2025 07:49,COD,102.28
TX1979,V7584,U1941,ORD1979,30-04-2025 10:14,paypal,162.12
TX1980,V7585,U1941,ORD1980,10-05-2025 23:08,paypal,655.2
TX1981,V7589,U1942,ORD1981,26-04-2025 17:49,paypal,28.92
TX1982,V7590,U1942,ORD1982,02-05-2025 16:07,paypal,299.72
TX1983,V7591,U1942,ORD1983,03-03-2025 05:25,credit_card,60.18
TX1984,V7593,U1942,ORD1984,21-05-2025 08:10,credit_card,110.91
TX1985,V7597,U1942,ORD1985,06-04-2025 21:09,COD,413
TX1986,V7623,U1946,ORD1986,14-03-2025 18:51,credit_card,265.68
TX1987,V7625,U1946,ORD1987,21-03-2025 08:03,credit_card,196.1
TX1988,V7628,U1947,ORD1988,18-04-2025 08:08,paypal,561.09
TX1989,V7633,U1948,ORD1989,08-03-2025 22:13,wallet,309.24
TX1990,V7635,U1948,ORD1990,13-04-2025 01:41,paypal,277.68
TX1991,V7636,U1948,ORD1991,16-04-2025 08:14,COD,1118.35
TX1992,V7638,U1948,ORD1992,27-04-2025 13:20,wallet,1009.08
TX1993,V7640,U1948,ORD1993,30-03-2025 23:57,paypal,64.6
TX1994,V7652,U1950,ORD1994,29-04-2025 04:15,COD,424.23
TX1995,V7653,U1950,ORD1995,18-04-2025 20:51,wallet,165.8
TX1996,V7656,U1950,ORD1996,21-04-2025 07:10,credit_card,1252.71
TX1997,V7657,U1950,ORD1997,03-05-2025 13:36,credit_card,139.34
TX1998,V7658,U1950,ORD1998,27-03-2025 02:37,credit_card,1409.7
TX1999,V7726,U1959,ORD1999,02-04-2025 13:54,credit_card,814.38
TX2000,V7728,U1959,ORD2000,21-03-2025 07:45,wallet,145.64
TX2001,V7729,U1959,ORD2001,22-03-2025 00:56,wallet,552.12
TX2002,V7733,U1959,ORD2002,24-03-2025 19:33,wallet,51.74
TX2003,V7754,U1963,ORD2003,11-05-2025 13:43,paypal,780.04
TX2004,V7757,U1963,ORD2004,27-04-2025 21:21,wallet,58.61
TX2005,V7814,U1973,ORD2005,15-04-2025 02:34,COD,402.56
TX2006,V7816,U1973,ORD2006,17-03-2025 16:39,wallet,134.01
TX2007,V7817,U1973,ORD2007,03-04-2025 23:57,wallet,69.86
TX2008,V7818,U1973,ORD2008,20-03-2025 10:19,paypal,46.14
TX2009,V7822,U1974,ORD2009,11-05-2025 23:03,COD,226.26
TX2010,V7823,U1974,ORD2010,13-04-2025 00:33,wallet,179.92
TX2011,V7826,U1974,ORD2011,01-03-2025 16:48,credit_card,70.15
TX2012,V7827,U1975,ORD2012,22-05-2025 07:53,credit_card,444.34
TX2013,V7830,U1975,ORD2013,13-04-2025 04:19,COD,490.89
TX2014,V7844,U1977,ORD2014,21-03-2025 11:21,COD,408.83
TX2015,V7845,U1977,ORD2015,18-03-2025 19:07,credit_card,204.18
TX2016,V7846,U1977,ORD2016,04-03-2025 02:06,paypal,282.4
TX2017,V7847,U1978,ORD2017,29-04-2025 05:34,credit_card,459.17
TX2018,V7850,U1978,ORD2018,22-04-2025 14:28,paypal,64.17
TX2019,V7851,U1978,ORD2019,08-03-2025 12:24,wallet,142.19
TX2020,V7853,U1978,ORD2020,30-05-2025 22:28,COD,220.35
TX2021,V7855,U1978,ORD2021,21-03-2025 18:59,credit_card,676.03
TX2022,V7857,U1978,ORD2022,28-03-2025 14:39,wallet,21.51
TX2023,V7858,U1978,ORD2023,31-05-2025 07:44,paypal,68.81
TX2024,V7918,U1986,ORD2024,05-05-2025 10:07,COD,428.62
TX2025,V7919,U1986,ORD2025,06-04-2025 21:07,credit_card,547.05
TX2026,V7922,U1986,ORD2026,19-03-2025 17:46,credit_card,106.56
TX2027,V7924,U1986,ORD2027,15-03-2025 22:44,credit_card,133.36
TX2028,V7932,U1989,ORD2028,09-04-2025 06:34,credit_card,1128.32
TX2029,V7933,U1989,ORD2029,06-04-2025 17:34,COD,431.32
TX2030,V7945,U1991,ORD2030,11-05-2025 20:35,COD,562.7
TX2031,V7949,U1991,ORD2031,23-03-2025 09:55,paypal,24.55
TX2032,V7950,U1991,ORD2032,12-04-2025 07:23,wallet,1636.05
TX2033,V7951,U1991,ORD2033,12-03-2025 23:56,credit_card,84.58
TX2034,V7952,U1991,ORD2034,16-04-2025 13:12,wallet,271.5
TX2035,V7970,U1994,ORD2035,22-03-2025 09:01,wallet,432.97
TX2036,V7971,U1994,ORD2036,14-03-2025 09:28,credit_card,190.34
TX2037,V7977,U1995,ORD2037,30-04-2025 01:05,wallet,22.28
TX2038,V7979,U1995,ORD2038,26-03-2025 04:06,COD,1519.71
TX2039,V7980,U1995,ORD2039,11-05-2025 23:05,COD,78.78
TX2040,V7997,U1998,ORD2040,19-03-2025 00:29,credit_card,384.83
TX2041,V7998,U1998,ORD2041,15-03-2025 20:06,credit_card,1835.79
TX2042,V8001,U1998,ORD2042,17-03-2025 20:13,paypal,220.23
TX2043,V8003,U1998,ORD2043,26-04-2025 12:03,COD,1285.86
TX2044,V8004,U1998,ORD2044,17-04-2025 06:26,credit_card,417.55
TX2045,V8005,U1998,ORD2045,05-04-2025 03:20,wallet,404
